word_a	word_b	rhyme
hende	kjenne	1
fall	kall	1
årene	fårene	1
Co.	sko	1
forsvunnen	grunnen	1
forøden	døden	1
oss	tiltross	1
bød	glød	1
prutte	slutte	1
med	beskjed	1
idé	sne	1
liv	stiv	1
tankefull	Bull	1
skarlagen	klagen	1
lange	mange	1
kai	Shanghai	1
trykt	kløkt	1
lagt	forakt	1
plage	behage	1
jord	mor	1
sikter	konflikter	1
figuren	luren	1
rammer	dammer	1
piggtrådkratt	skvatt	1
hender	venner	1
beviser	viser	1
larm	alarm	1
sjø	..	1
låret	håret	1
kongerike	vike	1
brudekrans	Sanktehans	1
hatter	bratte	1
tåler	stråler	1
mursteinsrøys	tilkøys	1
stier	vier	1
lønn	brønn	1
fløtt	trøtt	1
solmorgenstund	offerlund	1
herinne	minne	1
flukt	frukt	1
svaler	kvaler	1
vill	renkespill	1
vern	jern	1
kappe	trappe	1
klyver	styver	1
fiolen	kjolen	1
lede	frede	1
gro	flo	1
bruser	sluser	1
stemme	gremme	1
gull	full	1
salt	kalt	1
hendt	sendt	1
...	sne	1
skjul	fugl	1
hat	fat	1
miner	rabbiner	1
utvalgte	kalte	1
mø	dø	1
diekryst	bryst	1
appetitten	den	1
skikken	trafikken	1
forøker	forsøker	1
veld	fjell	1
skjer	ser	1
tvende	ende	1
gro	ro	1
mørk	dørk	1
bær	kjerr	1
bra	Nicaragua	1
øyet	bøye	1
lød	brød	1
river	iver	1
dvergemål	stål	1
stenges	lenges	1
land	bære	1
smilehull	gull	1
fortæret	besværet	1
kry	by	1
mur	bur	1
selv	forfengelighet	1
fane	ane	1
kanin	din	1
sover	lover	1
lang	gang	1
til	narrespill	1
klang	stang	1
hang	bølgegang	1
siste	dødningkiste	1
sammen	ramme	1
mor	tror	1
sist	kyst	1
drøye	øye	1
gjelde	felle	1
egn	tegn	1
dårefakter	akter	1
sving	ring	1
stemme	fremme	1
skrall	stall	1
såret	båret	1
til	offerild	1
grå	nå	1
gule	skjule	1
drepte	slepte	1
hjem	dem	1
Washington	ånd	1
ene	stene	1
helte	styrkebelte	1
lemmer	stemmer	1
nyker	stryker	1
rullestenslyd	fryd	1
borg	sorg	1
fin	hvin	1
kristenhet	kjærlighet	1
befrier	stier	1
belte	gjeldte	1
synger	slynger	1
kor	bror	1
hjem	klem	1
bileskaft	kraft	1
hatt	satt	1
smalt	falt	1
velde	trelle	1
sang	klokkeklang	1
gavn	savn	1
forstått	himmelblått	1
drømmer	svømmer	1
kyser	fryser	1
småstadsnykker	stykker	1
beklages	tages	1
skyter	flyter	1
rader	fader	1
her	nær	1
beveget	meget	1
fromme	komme	1
menskeverd	sverd	1
tårer	årer	1
øyne	fløyne	1
jo	ro	1
bløtt	søtt	1
øye	pløye	1
godt	blått	1
bebyrdet	myrdet	1
haver	graver	1
gny	by	1
klinger	finger	1
tolk	smalgangsfolk	1
neve	kreve	1
ledebånd	hånd	1
sukk	mukk	1
nidingsdåd	råd	1
runger	tunger	1
mus	sus	1
kast	mast	1
bygges	betrygges	1
butikk	blikk	1
engel	stengel	1
plage	forårsdage	1
møte	bøte	1
fiskerby	hodebry	1
luft	tåkeluft	1
nag	behag	1
Elias	Messias	1
violin	vin	1
elt	felt	1
noter	moter	1
hammerslag	kranselag	1
inne	forsvinne	1
plager	forjager	1
skrålet	offerbålet	1
gla	bra	1
seng	kløvereng	1
tømme	drømme	1
stemme	temme	1
se	det	1
ånd	hosebånd	1
herskerinne	sinne	1
lilje	vilje	1
sange	fange	1
garantier	vier	1
salmer	palmer	1
sett	trett	1
mann	tann	1
tak	svak	1
prat	kamerat	1
én	sten	1
slavestand	land	1
larm	harm	1
tanker	ben	1
pinner	minner	1
tøve	prøve	1
bryter	skyter	1
tornekrans	hans	1
klamme	lamme	1
brekkes	knekkes	1
trøndersk-hedemarkisk	uinnskrenkt-monarkisk	1
finner	danserinner	1
kroner	troner	1
blek	vek	1
trippen	klippen	1
nykker	stykker	1
rekker	dekker	1
klede	hernede	1
jernbetong	long	1
passe	vindusglasset	1
plikt	distrikt	1
ø	frø	1
står	formår	1
hendt	skrent	1
skriker	riker	1
offerild	narrespill	1
tillike	like	1
blunder	vidunder	1
gaver	haver	1
bue	kue	1
kvinnemildhet	villhet	1
menn	venn	1
moderhjerte	smerte	1
rundet	funnet	1
frekt	slekt	1
bjelle	fjelle	1
svolk	folk	1
overmakt	forutsagt	1
eng	streng	1
tent	procent	1
klinger	bringer	1
glans	krans	1
evighetsverker	bjerker	1
lend	svenn	1
kamp	stamp	1
svermeri	fri	1
grønn	brønn	1
feile	seilet	1
gro	blod	1
vet	rettferdighet	1
morer	sporer	1
bekke-osen	grå-stens-mosen	1
sivet	verdenslivet	1
toner	forsoner	1
pris	bris	1
bevarer	farer	1
tid	id	1
gårn	vårn	1
borte	sorte	1
forstening	mening	1
fjorden	skogen	1
krasst	fast	1
varmen-	barmen	1
ved	beskjed	1
laster	kaster	1
kvide	tilside	1
skrift	drift	1
fedreland	mann	1
forvrenge	strenge	1
slå	gå	1
fjær	vær	1
hjernespinn	inn	1
bestyr	myr	1
nordvest	blest	1
bandt	iblandt	1
rammer	drammer	1
gløden	aftenrøden	1
land	hedersmann	1
makt	ødelagt	1
tråde	gåde	1
fødeby	morgensky	1
brenner	hender	1
ringe	klinge	1
attakker	bakker	1
lede	rede	1
trekk	vekk	1
ramme	tamme	1
klædebon	hånd	1
liv	viv	1
folkevett	slett	1
rid	strid	1
løp	svøp	1
dansende	kransende	1
gass	plass	1
linden	østavinden	1
ordet	roret	1
knar	var	1
ned	strålefjed	1
fatter	datter	1
vide	tide	1
sønn	lønn	1
såre	tåre	1
lærde	påferde	1
våpen	åpen	1
hyrdestav	gav	1
led	fred	1
toneregn	notetegn	1
ham	skam	1
blommer	sommer	1
grense	kredense	1
sus	grus	1
behag	dag	1
bule	skjule	1
klinger	englevinger	1
mildnes	ildnes	1
Mester	rester	1
om	lom	1
vind	sinn	1
ned	bibelsted	1
brønn	tjønn	1
forbi	ti	1
sva	herfra	1
ikke	drikke	1
rene	alene	1
seg	steg	1
kvad	rad	1
skred	sted	1
henskylle	fylle	1
sagakyst	bryst	1
redsel	kledsel	1
prakt	bakt	1
åker	våker	1
sprekk	vekk	1
rosenskjær	rær	1
makt	takt	1
sort	stort	1
leire	ser	1
hevnet	levnet	1
sinn	min	1
miste	visste	1
Dyre	tyre	1
drømt	fordømt	1
fattes	mattes	1
dette	spredte	1
dynd	synd	1
belæring	gjæring	1
tide	stride	1
veie	dyresteeie	1
leves	forgjeves	1
glemmer	gremmer	1
brus	grus	1
røk	føk	1
tranen	ganen	1
drev	rev	1
like	slike	1
ospetrær	skjær	1
pen	en	1
svin	vin	1
fornemmer	menneskestemmer	1
tre	sne	1
hundre	undre	1
øret	sløret	1
lider	glider	1
sårer	kårer	1
berget	verge	1
signal	kanal	1
mulden	isbrekulden	1
vé	se	1
hus	brus	1
året	håret	1
tenner	hender	1
vår	hår	1
fjær	hær	1
morgenrøde	grøde	1
levne	evne	1
slott	betrådt	1
ny	gny	1
enger	gatedrenger	1
årer	kårer	1
ene	tjene	1
er	her	1
hær	fosforskjær	1
ei	Pompei	1
lange	gange	1
rus	grus	1
hjerte	...	1
nord	flor	1
stirrer	klirrer	1
gud	brud	1
mildt	spilt	1
furuflis	vis	1
på	strå	1
bånd	fonn	1
Nevada	Granada	1
lange	trange	1
bud	presteskrud	1
tvil	hvil	1
sinn	ditinn	1
svinner	vinner	1
går	forestår	1
kne	bre	1
rundtenom	kom	1
himmel	svimmel	1
senket	benket	1
lykkestunder	under	1
avner	favner	1
formet	stormet	1
forstandig	bestandig	1
tvende	tilkjenne	1
gudegave	lave	1
sykt	stygt	1
følgesvenn	venn	1
lenker	krenker	1
forskrekker	snekker	1
navnet	savnet	1
tåren	dødningbåren	1
labyrint	Korint	1
slumret	skumret	1
slokket	drukket	1
trikk	gikk	1
bor	stor	1
må	gå	1
klær	her	1
treder	leder	1
skinn	sinn	1
fort	port	1
gode	klode	1
sang	hang	1
igjen	lend	1
merket	verket	1
lang	alfesang	1
symbol	frivol	1
amaranter	diamanter	1
opp	topp	1
vekk	gatesprekk	1
opp	stropp	1
ren	sten	1
rad	bad	1
ved	arnested	1
sender	vender	1
vår	gård	1
brutale	idealet	1
jordbærhei	meg	1
stri	fri	1
blomsterflor	hernord	1
landet	FAR	1
hendt	..	1
side	stride	1
få	gå	1
kikkert	sikkert	1
stor	mor	1
krenke	skjenke	1
skarn	barn	1
aeroplan	ocean	1
stranden	randen	1
fugl	hjul	1
klyver	lyver	1
snakker	bakker	1
fatter	bratte	1
hengsler	stengsler	1
sanger	fanger	1
seildugshammer	flammer	1
give	live	1
avrustningspakt	ødelagt	1
suveren	sten	1
grunne	munne	1
rogn	sogn	1
akter	kontrakter	1
kry	hedningeby	1
ord	flor	1
krabbe	huggestabbe	1
ned	fjed	1
gull	fortrøstningsfull	1
dømmesans	glans	1
gror	spor	1
barmhjertighet	vet	1
frelsesarmé	se	1
røst	brøst	1
stige	skrige	1
skatt	fatt	1
drømmende	strømmende	1
under	sekunder	1
sommer	dommer	1
pall	solefall	1
hender	selverkjenner	1
klar	har	1
vått	godt	1
skrift	gift	1
dalen	lundesalen	1
bitter	flitter	1
loser	roser	1
ivare	snare	1
vår	går	1
aldersgrå	vrå	1
ørke	mørke	1
morgenskove	sove	1
trellebinde	finne	1
graven	dødninghaven	1
bris	paradis	1
norskhetslære	ære	1
panne	strande	1
vind	blind	1
død	nød	1
individer	glider	1
svarer	farer	1
vrak	tak	1
gjemt	bestemt	1
står	slår	1
forgå	stå	1
bort	kort	1
bolig	rolig	1
spredt	lett	1
ned	vred	1
skjuler	fugler	1
tavleskrifter	drifter	1
ord	ror	1
sang	stang	1
gården	orden	1
hård	gård	1
maske	vaske	1
tent	forbannet	1
bror	mor	1
hvelv	elv	1
forbi	trylleri	1
grav	derav	1
produkter	fukter	1
loft	grovt	1
broderhånd	bånd	1
bøyet	døyet	1
rike	like	1
fingerhatt	sommernatt	1
åpenbaret	forklaret	1
strand	land	1
mandolin	violin	1
kvelder	heller	1
svant	sant	1
hist	Krist	1
likemann	Sognestrand	1
slaver	gnaver	1
øre	røre	1
mann	vinterland	1
etterapelse	forgapelse	1
blærer	pærer	1
aftenskjær	der	1
glid	strid	1
flyte	lyte	1
tre	kne	1
stikken	studenter-fabrikken	1
Døper	svøper	1
Borgen	morgen	1
utover	vover	1
skrall	hall	1
higen	himmelstigen	1
sone	kongetrone	1
knopp	kropp	1
rik	flik	1
rammer	prammer	1
der	heder	1
nytes	brytes	1
furuhvitt	kitt	1
matadorer	morer	1
tale	sale	1
skam	tam	1
grunne	runde	1
løfter	snøfter	1
oppstandelsesskjær	skjær	1
overalt	kalt	1
lang	tang	1
møye	høye	1
skjød	brød	1
frender	bekjenner	1
brott	godt	1
mor	skor	1
makt	brakt	1
ætt	mett	1
kobberskjold	hedenold	1
saker	aker	1
sans	krans	1
menn	svenn	1
rike	himmelriker	1
til	sild	1
går	igår	1
gryr	offerdyr	1
levet	bevet	1
savn	favn	1
Tor	flor	1
ned	gret	1
gjeld	trell	1
med	tre	1
ombord	kommando-ord	1
tent	vendt	1
gatelek	tappenstrek	1
støy	tøy	1
kinden	vinden	1
trynet	lyne	1
navn	havn	1
nevne	evne	1
klippering	ingenting	1
overskudd	blomsterskudd	1
kjær	trær	1
skiller	stiller	1
ror	fjord	1
havet	begravet	1
kongerike	like	1
banket	sanket	1
sammen	Amen	1
pastell	sommerkveld	1
kveld	fuglefjell	1
is	dis	1
ensom	som	1
lenger	slenger	1
rik	skrik	1
tunger	fugle-unger	1
med	derved	1
hei	vei	1
himmelhøye	øye	1
sang	solnedgang	1
gruper	struper	1
panser	lanser	1
...	naturen	1
bak	sak	1
slagne	bedragne	1
sner	ler	1
kvinnen	forinnen	1
annet	sandet	1
igang	opprørstrang	1
Oskoreien	heien	1
strømmer	svømmer	1
spark	hark	1
gress	ness	1
irisskjær	nær	1
nemme	hjemme	1
mjød	glød	1
toner	legioner	1
bre	sne	1
tanger	slanger	1
dunst	kunst	1
samme	flamme	1
stridt	hvitt	1
filisterkaste	baste	1
gavn	kongenavn	1
morgengryet	overskyet	1
del	trommer	1
igjen	spenn	1
stemmer	fremmer	1
lande	panne	1
stimulanser	bekranser	1
Ambarvalia	fra	1
vest	blest	1
lød	nød	1
dugg	glugg	1
pugg	hugg	1
tolk	folk	1
fjerner	kverner	1
lempet	kjempet	1
hell	vel	1
kinner	kvinner	1
sloger	skoger	1
takke	ære	1
instrumenter	venter	1
bygger	brygger	1
ledet	redselsstedet	1
brist	frist	1
englebud	Gud	1
snurrebass	Rådhusplass	1
klage	dage	1
tilbake	rake	1
sans	stråleglans	1
mæle	hele	1
fatt	forlatt	1
gry	ny	1
siden	viden	1
veier	feier	1
silde	stille	1
tokter	vokter	1
ting	kring	1
glid	splid	1
strå	gå	1
evne	frihets-stevne	1
vovet	lovet	1
netter	setter	1
krypet	dypet	1
ham	sender	1
neven	leven	1
fot	blod	1
sånn	hånd	1
plagen	dagen	1
snedde	skjedde	1
vi	i	1
dag	lag	1
brist	gnist	1
Brød	nød	1
sjakter	betrakter	1
kom	flom	1
hjerte	smerte	1
døden	nøden	1
neser	bleser	1
forstå	forgå	1
forgår	sår	1
imot	lære	1
Kariskjær	her	1
elde	fjelle	1
drager	klager	1
blånen	himmelblånen	1
kinner	slavinner	1
av	stav	1
violin	arbeidervin	1
styre	Dyre	1
parat	soldat	1
dampen	hampen	1
plass	gudspalass	1
gjør	klør	1
liv	fuglekiv	1
kås	gås	1
stad	glad	1
drikk	nikk	1
kam	lam	1
oktoberdag	åndedrag	1
merkestang	gang	1
moment	spent	1
godnatt	forlatt	1
tangen	forbudstvangen	1
palmesving	ring	1
mastodonter	horisonter	1
lytter	hytter	1
kutter	gutter	1
stød	død	1
vove	sove	1
lus	hus	1
bunn	rund	1
blade	skade	1
ned	kildested	1
duft	luft	1
ravn	navn	1
sprekk	trekk	1
Komintern	jern	1
timer	steamer	1
tid	strid	1
begynt	pynt	1
høy	fløy	1
på	bittesmå	1
bro	ro	1
seierslønn	sønn	1
fadeser	bleser	1
kjød	brød	1
allegorien	verdien	1
dal	kval	1
heste	feste	1
forsømt	dømt	1
mild	ild	1
feller	gjelder	1
Hol	sol	1
fødes	rører	1
gater	plater	1
sverte	hjerte	1
æres	bæres	1
Hergisheim	eim	1
...	minne	1
riker	piker	1
masser	klasser	1
kvide	side	1
barnet	garnet	1
belte	helter	1
ned	skred	1
kval	pastoral	1
sinn	derinn	1
tonerekke	dekke	1
loss	kloss	1
gjerdet	skjæret	1
kjøre	døre	1
skogen	nogen	1
kingelvevet	vevet	1
lage	mage	1
fjæren	ærend	1
skranker	tanker	1
mareritt	hvitt	1
deg	nei	1
frender	stender	1
når	gård	1
henger	lenger	1
miste	kiste	1
lerker	verker	1
bevarer	svarer	1
ski	si	1
sæl	trell	1
toner	anemoner	1
klare	bevare	1
mylder	forgyller	1
din	inn	1
parti	Lie	1
midje	vidje	1
glass	plass	1
jammer	flammer	1
dette	tilrette	1
frekk	skrekk	1
sletter	setter	1
hånd	Henderson	1
kall	hall	1
mannaskyer	ladestedsrevyer	1
kott	blått	1
toner	millioner	1
halvmånetegn	kuleregn	1
trikken	trafikken	1
brukt	slukt	1
skapelse	etterapelse	1
velde	felle	1
ord	jord	1
slange	fange	1
binne	tvinne	1
natten	skatten	1
byrde	hyrde	1
forener	tjener	1
oldingplager	dager	1
ametyst	kyst	1
spretter	netter	1
freder	kveder	1
blaff	traff	1
ferde	ære	1
trell	vel	1
spille	vilde	1
store	gjorde	1
svamp	kamp	1
lei	snei	1
ed	sted	1
tale	brutale	1
fyker	ryker	1
tilsist	visst	1
lot	mot	1
ditt	ritt	1
ende	vende	1
slogene	skogene	1
fatal	original	1
hånd	helligånd	1
sand	land	1
fin	fiolin	1
bred	se	1
faste	laste	1
bål	mål	1
hage	dage	1
hast	rast	1
tukt	produkt	1
kragen	dagen	1
lever	krever	1
fengselshvelv	tåreskjelv	1
bær	hær	1
frelser-mann	land	1
produkter	frukter	1
bundet	blundet	1
bringen	ringen	1
rop	trellehop	1
fri	i	1
drøy	fløy	1
plikt	kvikt	1
holdt	koldt	1
lærte	nærte	1
tvinne	minne	1
bøyer	tøyer	1
morgen	skåren	1
dåd	gråt	1
hyl	asyl	1
sprang	underklang	1
tvinne	vinde	1
hammen	sammen	1
fortøye	høye	1
fakter	betrakter	1
akkord	Ford	1
dom	tom	1
brud	Gud	1
vegne	hegne	1
plett	eierett	1
ordner	tordner	1
krystall	fall	1
stemme	hjemme	1
brem	frem	1
makter	betrakter	1
mil	il	1
stuen	gruen	1
gneis	underveis	1
gallions-figur	mur	1
list	visst	1
si	fri	1
tjene	Ene	1
bryn	lyn	1
skjer	sner	1
vingesus	hus	1
ser	ter	1
metall	hall	1
Slinde	finne	1
lov	behov	1
befri	bi	1
prek	lek	1
plassen	Blomsterterrassen	1
fjern	jern	1
forstod	to	1
tilrette	spredte	1
født	møtt	1
drømt	forsømt	1
behag	idag	1
spår	kår	1
spor	kongestor	1
skatter	datter	1
klinger	gjennomstinger	1
høye	fornøye	1
så	gå	1
deri	harmoni	1
serker	bjerker	1
vrake	tilbake	1
får	sår	1
gang	rang	1
fang	klang	1
vest	best	1
uavlatelig	krig	1
varieté	ve	1
gyser	kyser	1
lunger	runger	1
rett	ett	1
...	skog	1
griller	filler	1
grått	blott	1
nå	gå	1
plett	ætt	1
livet	givet	1
dernede	rede	1
tid	dit	1
møte	døde	1
forbannet	blandet	1
mile	hvile	1
før	klør	1
beverte	lærte	1
må	Å	1
gitter	splitter	1
lurer	furer	1
lider	tider	1
snekken	seildugssekken	1
takten	makten	1
deri	fri	1
sølvertoner	soner	1
igjen	menn	1
hjerne	stjerne	1
skarlagen	dagen	1
beregnet	tegnet	1
forstå	små	1
prikk	blikk	1
taler	befaler	1
glemte	klemte	1
bror	naglebor	1
kinnen	vinden	1
hjertelag	tordenslag	1
salongen	sesongen	1
jord	dernord	1
natt	smatt	1
ett	trett	1
troen	broen	1
bygger	skygger	1
sønnenavnet	favnet	1
jag	vingeslag	1
kjeften	teften	1
fornektere	forfektere	1
døye	øye	1
dum	skum	1
igjen	hen	1
nær	især	1
tilkjenne	brenne	1
herned	fred	1
vått	himmelblått	1
høvdingånd	hånd	1
likte	dikte	1
øye	høye	1
luft	blomsterduft	1
klinger	lansesvinger	1
gror	nord	1
sanger	vanger	1
fjorden	Norden	1
varselsord	fjord	1
jord	ror	1
lanser	skanser	1
hendt	dødssakrament	1
flokket	tråkket	1
pass	kvass	1
årer	lårer	1
le	det	1
rene	stene	1
trede	rede	1
bevares	åpenbares	1
brenner	kjenner	1
less	Stokmarknes	1
bør	brudeslør	1
munne	runde	1
brist	list	1
fanget	tanget	1
ilder	pupiller	1
bryn	blomstersyn	1
lytte	knytte	1
stunder	grunner	1
sommervind	herinn	1
ryggen	bryggen	1
hist	tilsidst	1
vever	bever	1
skrent	vendt	1
se	med	1
nett	husbondsvett	1
slå	små	1
satt	fat	1
planer	graner	1
kårer	dårer	1
stekket	gjekket	1
trette	sette	1
vest	prest	1
avgrunnsbro	ro	1
drager	mager	1
dal	opal	1
binne	vinde	1
dreng	eng	1
godt	flott	1
daler	tale	1
melde	fjelle	1
møy	øy	1
ved	sted	1
Beveget	preget	1
marmordrakt	prakt	1
bjerge	verge	1
kjempehær	der	1
kvinne-verk	sterk	1
skygge	brygge	1
finne	blinde	1
frihetsrigorister	antikrister	1
gjære	lære	1
kanhende	vende	1
annet	landet	1
tanken	planken	1
forhærden	verden	1
sjel	vell	1
krav	av	1
med	ved	1
bom	om	1
far	var	1
rapporten	Hjorten	1
taljer	medaljer	1
skanse	lanse	1
buser	suser	1
galer	saler	1
ingensinne	finne	1
trang	gang	1
harme	forbarme	1
klore	foret	1
lo	forstod	1
finnes	bindes	1
morgen-gry	ny	1
lang	sprang	1
satte	bratte	1
demper	kjemper	1
Jesabell	Fortell	1
spioner	visjoner	1
Teruel	selv	1
synderinner	kvinner	1
hyller	mylder	1
annen	ødelanden	1
kull	Hull	1
forandret	vandret	1
blind	inn	1
skrål	mål	1
helter	telter	1
folkestevnet	hevnet	1
være	sfære	1
rett	slett	1
stor	stråleflor	1
ikke	strikke	1
smelter	velter	1
sekretariatet	late	1
Røst	trøst	1
dalen	salen	1
parker	marker	1
verne	gjerne	1
herlighet	salighet	1
hører	dører	1
magneten	profeten	1
strand	tann	1
på	skrå	1
rep	grep	1
stod	god	1
begynner	skynder	1
hansker	dansker	1
skammet	flammet	1
a	ja	1
kull	full	1
skrei	leid	1
dram	skam	1
går	gård	1
gir	blir	1
midnattsstund	englemunn	1
sang	gullplateklang	1
lanser	sanser	1
snart	klart	1
været	ære	1
laste	baste	1
forneden	reden	1
været	Kariskjæret	1
fabrikk	gikk	1
individer	tider	1
klokkespill	sommermild	1
skride	side	1
vånde	sonde	1
rolig	trolig	1
stamme	lamme	1
stred	sted	1
kom	helligdom	1
...	du	1
friste	briste	1
hyener	stener	1
lekeplasser	vasser	1
godnatt	satt	1
bryst	kyst	1
salver	kalver	1
varetekt	slekt	1
situasjon	telefon	1
bunden	stunden	1
byer	skyer	1
aften-hvile	mile	1
gjemmer	stemmer	1
sjel	hæl	1
skjer	ber	1
ære	lære	1
sikter	dikter	1
ranke	tanke	1
sprang	...	1
kirkesti	forbi	1
hud	gud	1
idé	se	1
napp	glapp	1
bare	vare	1
senket	skjenket	1
lett	ett	1
forbi	raseri	1
tåker	måker	1
liv	kniv	1
leid	Rei	1
mannaskyer	tollbodsrevenyer	1
skuter	tuter	1
vanke	tanke	1
hell	fjell	1
Desemberkveld	stell	1
freser	hveser	1
kanhende	avvende	1
strever	krever	1
sør	før	1
jamre	forrådskamre	1
drott	slott	1
vil	apespill	1
brinker	hinker	1
brød	nød	1
hjertesår	gård	1
sønderskutt	brutt	1
ting	ring	1
slukkes	dukkes	1
Glahn	Pan	1
skjød	nød	1
berømte	dømte	1
sa	ja	1
befester	prester	1
frykt	trygt	1
flakker	bakker	1
Dreier	eier	1
Petterdikt	likt	1
øye	møye.	1
stunder	sekunder	1
lat	soldat	1
smykke	lykke	1
skrevet	krevet	1
jenter	venter	1
blå	stå	1
iler	hviler	1
bjelkehall	fall	1
mester	gjester	1
raller	kaller	1
best	fest	1
gynger	blomsterklynger	1
bandt	tant	1
blund	morgenstund	1
hjernen	kjernen	1
mektig	prektig	1
til	vil	1
vare	snare	1
piner	ruiner	1
nage	klage	1
finner	gudinner	1
liste	kiste	1
bekranser	skanser	1
flammesvelg	Velg	1
romerinner	slavinner	1
perle-smykke	lykke	1
rynke	synke	1
sinn	tind	1
satt	betatt	1
glede	fremtrede	1
arvegods	ære	1
fler	ser	1
stinn	inn	1
åpenbare	fare	1
egge	vegge	1
troner	æoner	1
faller	kaller	1
tindekrans	glans	1
kammer	skrammer	1
tigerstaden	strandpromenaden	1
dun	skittenbrun	1
breder	steder	1
satte	skratte	1
nikker	fabrikker	1
om	Rom	1
tømme	strømme	1
ryster	kyster	1
penn	derhen	1
drager	behager	1
hård	kår	1
forbi	gi	1
skiver	driver	1
bud	Gud	1
av	rav	1
ed	beskjed	1
tung	ung	1
hu	gru	1
spille	lille	1
tingen	vingen	1
gull	kjempe-kull	1
's	krans	1
palasser	terrasser	1
radiotrakt	sjakt	1
preker	leker	1
Bikjeskjær	hundevær	1
list	frist	1
sko	ro	1
buer	skuer	1
grenser	renser	1
lede	glede	1
grunn	sunn	1
bol	sol	1
besvær	nær	1
love	skove-	1
murstensgård	skyteskår	1
sirkuspisk	frisk	1
sønn	historiedønn	1
kontoret	koret	1
skje	sne	1
stade	glade	1
fly	ly	1
kalle	alle	1
forbrød	død	1
med	kjærlighed	1
forlatt	skratt	1
garn	kar'n	1
skavler	kravler	1
briste	visste	1
herute	tute	1
trygge	bygge	1
farer	skarer	1
år	hår	1
vang	sprang	1
kråsen	måsen	1
tid	Wergelands-rid	1
hull	ull	1
svant	fant	1
sken	sten	1
Sovjet	ett	1
Kattegat	fregatt	1
flyr	fyr	1
muren	naturen	1
rand	land	1
lell	vel	1
trinn	kinn	1
skatte	erstatte	1
stade	blade	1
fattigkassen	murstensmassen	1
styrke	yrke	1
skiller	griller	1
sølvtrompet	majestet	1
jul	fugl	1
ben	sten	1
glemt	stemt	1
mæle	hedningesjele	1
kommen	verdensdommen	1
svider	vrider	1
møter	bøter	1
skrammel	gammel	1
henger	trenger	1
bed	stred	1
speil	seil	1
grunn	tanke-grunn	1
sange	mange	1
tess	dress	1
siden	Fagerlien	1
tynger	klynger	1
natt	tatt	1
årer	bårer	1
allevegne	egne	1
harme	arme	1
brenning	spenning	1
marøyesand	land	1
leber	feber	1
sang	vingefang	1
flytte	hytte	1
unge	tunge	1
kontur	klippemur	1
blomsterflor	nord	1
hyller	skyller	1
fjord	alterbord	1
pløyer	føyer	1
kontinenter	venter	1
jeg	vei	1
ritt	titt	1
ås	hås	1
kveld	selv	1
bekranser	sanser	1
du	gru	1
flyr	eventyr	1
orden	horden	1
rygg	brygg	1
landliggedag	lag	1
deg	meg	1
inn	aftenvind	1
kun	blund	1
dag	bygdelag	1
plett	nett	1
tale	befale	1
fører	hører	1
piggtrådkratt	vanvidsnatt	1
bære	ære	1
grei	vei	1
herhen	trolldomsmenn	1
rankt	blankt	1
brak	svak	1
ødt	forstøtt	1
ennu	gru	1
fang	gang	1
har	skar	1
bød	død	1
nede	glede	1
iblandt	sant	1
ro	fro	1
neser	leser	1
mester	befester	1
små	strå	1
li	forbi	1
trua	stua	1
..	minne	1
hær	nær	1
beredt	rett	1
år	gård	1
krans	stans	1
ætten	pletten	1
kjød	nød	1
vrak	brak	1
fler	kvarter	1
krav	hav	1
skjønn	grønn	1
solskinnsvind	inn	1
rute	ute	1
skapelse	fortapelse	1
kraft	raft	1
åsen	båsen	1
murstensgrav	av	1
gry	morgensky	1
spor	nord	1
rundtenom	tom	1
store	spore	1
flyktet	ryktet	1
benkerader	stolestader	1
tegn	hegn	1
sneen	frelsesarméen	1
hardt	kart	1
lund	puddelhund	1
lav	grav	1
sans	vanns	1
mat	kamerat	1
forsann	eiermann	1
land	brann	1
forbi	fri	1
jeg	kirke-vei	1
våke	måke	1
vekk	skrekk	1
gynger	synger	1
forstå	gå	1
krøp	svøp	1
stad	had	1
besvær	især	1
redes	stedes	1
hake	tilbake	1
pile	hvile	1
strømme	rømme	1
ruiner	miner	1
oppe	stoppe	1
fadeser	leser	1
luft	fornuft	1
Ho	lo	1
ikveld	bagatell	1
brede	rede	1
taler	svaler	1
forandring	vandring	1
topp	edderkopp	1
på	nå	1
tier	bier	1
ektere	vektere	1
månen	morgenblånen	1
skuret	furet	1
bot	imot	1
bjørn	Ørn	1
fornedret	hedret	1
drømmer	strålestrømmer	1
visner	gjennomisner	1
radiotrakt	sagt	1
Natt	satt	1
spor	ombord	1
bundet	svunnet	1
glad	rad	1
hele	dele	1
lytt	flydd	1
på	gå	1
floder	goder	1
tilbage	adventsdage	1
gaver	raver	1
hurra	sa	1
randt	forsvandt	1
flott	slått	1
pris	is	1
slipper	glipper	1
jaget	slaget	1
løp	krøp	1
på-ferde	herde	1
skjønnhets-velde	fjelle	1
røde	øde	1
øyekast	fast	1
bryster	kryster	1
nål	mål	1
skjer	mer	1
faner	partisaner	1
evighetsrøden	døden	1
skritt	mareritt	1
pest	hest	1
sving	omkring	1
belagt	akt	1
fart	hardt	1
vintersky	ly	1
bundet	vunnet	1
dertil	vil	1
omkring	ting	1
pøl	brøl	1
tapen	skapen	1
seir	leir	1
svever	krever	1
stender	omspenner	1
skrall	tall	1
hynder	synder	1
forpester	prester	1
stjerneland	kan	1
stedet	fredet	1
