word_a	word_b	rhyme
strengespill	flammespill	1
sjungekor	kor	1
kopp	furutopp	1
Krist	harsellist	1
tverr	Enhver	1
bred	kne	1
ord	Sillejord	1
sveder	betreder	1
ifjor	dernord	1
piper	striper	1
skapermann	mann	1
lagt	belagt	1
nok	gudeflokk	1
skapermann	tinderand	1
tyrann	Kinamann	1
slo	himmelbro	1
kjempegirlandre	andre	1
vrå	Å	1
hovedstad	rad	1
ubekjent	betendt	1
marsaftenvind	kjerringgrin	1
pløyet	barneøye	1
grensefjell	Desemberkveld	1
negler	steiler	1
bra	sa	1
trafikk	republikk	1
guttenaturen	sturen	1
endt	hendt	1
gjaldt	kaldt	1
gatelarm	folkelarm	1
sjungekor	fjord	1
imøde	tildøde	1
rått	skafott	1
efemeride	pyramide	1
drømmespinn	blind	1
her	kjær	1
sjele	stjele	1
troen	broen	1
ago	formå	1
ammevakt	rakt	1
brønnen	urørt	1
piker	sviker	1
englemunn	fund	1
sjelebod	dro	1
fremmer	klemmer	1
dåret	låret	1
gry	kry	1
synderinne	spinne	1
snur	bur	1
blunner	stunder	1
Enhver	aftenskjær	1
kildevann	ødeland	1
rider	skrider	1
svær	især	1
moment	ubekjent	1
alfesang	solnedgang	1
bueganger	ganger	1
lærte	beverte	1
fest	sydvest	1
roser	oser	1
stavet	lavet	1
bileskaft	lavt	1
ammevakt	radiotrakt	1
istå	strå	1
sovekupé	moské	1
sten	uskyldsren	1
driv	dunster	1
Nasareer	fariseer	1
kongemakt	strakt	1
annen	mannen	1
sæd	hvilested	1
Gondwanaland	iland	1
harmoni	tyranni	1
enhver	flammeskjær	1
tatt	prat	1
apespill	pil	1
profitt	tidt	1
bratte	fatte	1
strå	lå	1
gjør	hør	1
funn	puddelhund	1
retter	spretter	1
kragen	klagen	1
stand	Gondwanaland	1
ben	rullesten	1
nattelosji	vis-à-vis	1
enhver	ospetrær	1
kirkesti	melodi	1
mor	naglebor	1
dødningdrakt	herskermakt	1
avrustningspakt	bragt	1
korstog-ren	rennesten	1
motor	för	1
sjal	spisesal	1
Harmen	våpenlarmen	1
opprørstrang	vang	1
skritt	tidt	1
finner	tinder	1
tvende	vende	1
narreskrud	embedsskrud	1
Sorrent	dødssakrament	1
stod	to	1
frisk	harnisk	1
sløres	snøres	1
tonetrang	slang	1
svenner	lender	1
belagt	drakt	1
apespill	tvil	1
betyr	offerdyr	1
sjel	dvel	1
ikveld	hell	1
sovekupé	herned	1
skrammer	hammer	1
kuren	naturen	1
foregiår	muregård	1
stinn	fin	1
oppunder	lunder	1
ferden	verden	1
vane-gjengeri	gi	1
aftenlande	tande	1
due	grue	1
klager	behager	1
dale	befale	1
ul	fugl	1
presteskrud	gud	1
spær	nær	1
spinne	herinne	1
grett	Nasaret	1
skor	alterbord	1
seierskrans	bølgedans	1
dødningferden	pilgrimsferden	1
fuglekor	overbord	1
flod	sko	1
derinn	arbeidervin	1
sprang	jubelsang	1
strengespill	fargespill	1
kue	lue	1
vil	offerild	1
bord	jord	1
flod	adelsblod	1
gløden	fornøden	1
fang	klang	1
Tor	kirkekor	1
ror	hernord	1
Jesabell	Teruel	1
tonerekke	dekke	1
glippe	blomsterknippe	1
øy	regnbueøy	1
ordet	orde	1
nut	krutt	1
ingengang	bølgegang	1
ødeland	marøyesand	1
hist	brist	1
grand	marøyesand	1
torv	orv	1
ve	herned	1
kongetrone	trone	1
line	sine	1
søndenvindsdrag	lerkeslag	1
ferde	arvegods	1
grant	fant	1
klædebon	ordensbånd	1
gruen	bjelkestuen	1
nyker	fyker	1
pile	smile	1
hjertenskjær	oppstandelsesskjær	1
englemunn	hjertegrunn	1
ski	kogleri	1
ben	uskyldsren	1
Vå	skrå	1
grunner	blunder	1
tvang	Rolland	1
by	vintersky	1
såvidt	ditt	1
bro	klo	1
pinne	spinne	1
øyet	møye.	1
trall	skall	1
støyer	bøyer	1
fra	ifra	1
marmortrinn	vestenvind	1
fylle	henskylle	1
maler	svaler	1
seierssang	lang	1
fellen	kvelden	1
munke-tro	tro	1
rar	klar	1
Wergelands-rid	splid	1
kjør	gjør	1
Rom	kom	1
glør	klør	1
avsted	sved	1
bitter	gitter	1
bølgesprut	gutt	1
mann	forstand	1
blande	vanne	1
bølgehære	arvegods	1
dvele	deler	1
kai	hai	1
halm	psalm	1
satt	fat	1
lind	måneskinn	1
rett	ætt	1
ødeland	forstand	1
kjempehær	flammeskjær	1
blek	ek	1
kjever	lever	1
grand	forstand	1
sprang	kjøkkengang	1
kontrakt	dødningdrakt	1
tåker	våker	1
skred	bre	1
mat	bratt	1
klippekrå	så	1
kjempehær	ospetrær	1
folkevett	Sovjet	1
sinne	besinne	1
slå	strå	1
kafé	bered	1
metall	bølgefall	1
renter	jenter	1
tvang	tang	1
kimærer	gjærer	1
stender	ender	1
lell	smell	1
stav	trav	1
fjerne	kaserne	1
bløtt	hestekjøtt	1
nyker	ryker	1
blomsterbed	offersted	1
pil	spill	1
griper	striper	1
blomstermunne	vunde	1
Sovjet	regnebrett	1
sin	inn	1
tyribrann	Helgeland	1
lampeskinn	marsaftenvind	1
smertestønn	brønn	1
sommerdag	velbehag	1
Vå	nå	1
drag	tordenslag	1
minutt	tilslutt	1
slu	bu	1
idé	frelsesarmé	1
la	bedra	1
skor	snor	1
forbanne	barne-sanne	1
Slinde	vinde	1
at	forlatt	1
tål	dvergemål	1
marmorflater	hater	1
pinne	tvinne	1
bånd	broderhånd	1
marsaftenvind	stjerneskinn	1
stråtak-hytte	stråtakhytte	1
øm	gledesstrøm	1
Israel	grensefjell	1
korsfest	hest	1
forbrent	sendt	1
kjør	direktør	1
ditinn	stinn	1
fosforskjær	irisskjær	1
ødelagt	dødningdrakt	1
stred	kne	1
kjerringgrin	arbeidervin	1
se	bre	1
fuglekiv	siv	1
dyreham	slam	1
banker	anker	1
solskinsdag	nederlag	1
bestå	rå	1
rus	hus	1
skinn	blind	1
pund	munn	1
gemakker	jakker	1
stut	lutt	1
le	ved	1
frukt	lukt	1
juletre	bred	1
nattelosji	litani	1
svære	Kariskjæret	1
hvitt	tidt	1
led	bred	1
julekveld	grensefjell	1
standart	snart	1
atter	hatter	1
annet	spannet	1
Å	må	1
forgå	å	1
drager	plager	1
tryllemakt	prestedrakt	1
binde	herskerinne	1
ditinn	vind	1
tvist	brist	1
skapermann	Cannes	1
grein	smergelslipestein	1
spratt	datt	1
marmortrinn	grind	1
blu	bu	1
lav	støttestav	1
brenner	menneskehender	1
go	stod	1
Krist	pist	1
jord	kirkekor	1
sånn	hånd	1
feier	veier	1
folkelarm	harm	1
broderhånd	fonn	1
alterbord	kirkekor	1
julekveld	saltarell	1
kaprifol	pol	1
hæler	knele	1
falle	hodeskalle	1
kafé	sped	1
ni	tidlig	1
kirkesti	stri	1
makt	vakt	1
vell	fortell	1
hyttevrå	gule-blå	1
forleder	betreder	1
skulderblar	fotefar	1
slakt	sjakt	1
rognekjæret	hære	1
gale	svale	1
Viken	ren	1
tegn	regn	1
herskermakt	trakt	1
inne	derinne	1
hjertesår	spår	1
ferde	fugleværet	1
brud	seiersbud	1
Helgeland	Kristiansand	1
går	forsmår	1
fiskermann	brann	1
søndenvind	måneskinn	1
avgrundsskinn	sin	1
perlerand	tidevann	1
næringsvei	seg	1
omme	flomme	1
strålekast	brast	1
teller	ektefeller	1
kølleslag	flag	1
sted	kre	1
idé	arnested	1
procent	sendt	1
verdi	befri	1
mo	lo	1
sjungekor	bestemor	1
tvinne	slavinne	1
svor	hvor	1
avgrunnsbro	glo	1
natt	Natt	1
kall	metall	1
trå	tå	1
svunnet	runnet	1
forøden	fornøden	1
forvilles	forspilles	1
karusell	Teruel	1
like	kongerike	1
skygger	rygger	1
enno	nu	1
kranser	dissonanser	1
han	Kristiansand	1
bær	spær	1
brett	slett	1
bruser	suser	1
natt	besatt	1
arbeidsfred	sved	1
mord	hernord	1
berget	besverge	1
sakse	akse	1
vendt	hendt	1
dem	brem	1
julekveld	toneveld	1
vis-à-vis	gi	1
din	solskinnsvind	1
river	perspektiver	1
farvel	skjel	1
julekveld	karusell	1
svang	gang	1
slikt	rikt	1
broderrett	lett	1
smell	stell	1
stue	skue	1
dyreham	hundeglam	1
lam	tam	1
tråkker	klokker	1
gal	opal	1
hverdagsfenomen	prøvesten	1
beredt	slett	1
vrå	hunger-grå	1
regnvannsrenner	svenner	1
herskermakt	bakt	1
daget	bedraget	1
tvinne	minne	1
smertensstønn	Ølversønn	1
fly	fødeby	1
tømme	strømme	1
da	Voilá	1
beskjed	herved	1
får	slår	1
si	gli	1
bebyrdet	fullbyrdet	1
rang	forårssang	1
hellet	bakkehellet	1
sagt	marmordrakt	1
grensefjell	kildevell	1
bre	varieté	1
hjertelag	slag	1
brudekrans	solskinnsglans	1
strand	Kinamann	1
Nordvest	prest	1
trang	Nang	1
branne	strande	1
beklemt	klokkeklemt	1
søtt	møtt	1
gøyeblikk	romantikk	1
fare	tiggerskare	1
opp	stopp	1
hell	vell	1
avskjedsblikk	juleskikk	1
stor	bebor	1
trer	beleire	1
violin	skinn	1
fjell	pastell	1
Nudetre	derved	1
blått	yacht	1
betrede	broderkjede	1
blomsterbed	vé	1
toner	granittregioner	1
forgår	tiggerkår	1
forgår	skår	1
fortetter	jetter	1
bero	himmelbro	1
senkes	lenkes	1
utsletter	sletter	1
rabbiner	maskiner	1
frihets-pakten	makten	1
går	får	1
stilt	forspilt	1
kristenskare	svare	1
skvett	retrett	1
bølgeleier	Dreier	1
gategutt	krutt	1
par	glar	1
slåpetornstrand	perlerand	1
binde	kvinne	1
løvsalstrær	fiske-vær	1
frelsesarmé	be	1
spinn	marsaftenvind	1
kongehaller	vasaller	1
klokkeklang	fuglesang	1
graner	vaner	1
bor	tror	1
blomsterbed	sne	1
det	stred	1
palasser	terrasser	1
især	austenvær	1
fanger	søyleganger	1
Paradis	bris	1
vil	ild	1
spiller	bilder	1
kring	omkring	1
smell	småmakrell	1
spent	instrument	1
rebell	sprell	1
barnemunn	englemunn	1
smilehull	fortrøstningsfull	1
kall	bergkrystall	1
flu	bu	1
sanger-vår	forsmår	1
ørkenland	slavestand	1
fortæring	gjæring	1
hell	skjell	1
godt	fått	1
Moabit	kreditt	1
fedreland	brann	1
fro	mod	1
gang	vingefang	1
beklemt	klemt	1
hernede	vrede	1
narreskrud	bud	1
kvad	vidunderbad	1
have	grave	1
stråle-fryd	klokke-lyd	1
hugg	lugg	1
kjær	dødningklær	1
blod	stod	1
narrefest	gledesfest	1
galgetre	beskjed	1
morgenskjær	sær	1
dans	hans	1
mystikk	stikk	1
gjøs	vergeløs	1
tynt	forkynt	1
bud	Gud	1
kjær	hær	1
fiskermann	sand	1
Sand	fedreland	1
tyrann	fiskevann	1
sjungekor	bor	1
verdensby	våpengny	1
galgetre	blomsterbed	1
klo	bo	1
tå	formå	1
folkevett	hvileplett	1
slave	mave	1
blomsterskatt	forlatt	1
svære	kjære	1
sanger-vår	mår	1
ringeakt	drakt	1
morgen-gry	gny	1
sammenheng	streng	1
tenkt	stengt	1
finner	synderinner	1
nordlys-prakt	kongemakt	1
skyttergrav	bokstav	1
lyseblå	slå	1
vind	spinn	1
brud	kongeskrud	1
beskjemmer	stemmer	1
funn	ørkenbunn	1
tornekrans	fans	1
bølgeleier	kongeveier	1
lest	best	1
jeg	veg	1
jeg	steg	1
lang	igang	1
rang	jubelsang	1
fortøye	Evighøye	1
fang	sirenesang	1
elende	tvende	1
kjoler	skoler	1
tvinne	skinnet	1
banesår	når	1
ørkensand	vinterland	1
spinner	vinner	1
svøm	blåtøyssøm	1
kjent	spent	1
lærte	smerte	1
spor	for	1
færing	tæring	1
brann	vann	1
forlatt	godnatt	1
marsaftenvind	eventyr-sinn	1
givne	stivne	1
sær	austenvær	1
dølge	bølge	1
minne	måneskinnet	1
vingeslag	frelsesdag	1
enhver	fjær	1
alfesang	vang	1
fargespill	smil	1
fingre	skingre	1
kinn	sardin	1
guddomsmakt	dødningdrakt	1
funn	klippegrunn	1
violin	ørnesinn	1
bror	tempelkor	1
grav	støttestav	1
slanger	Hardanger	1
skur	tur	1
hjertekrå	aldersgrå	1
klædebon	fiskerånd	1
forbrød	bød	1
kopp	topp	1
lind	arbeidervin	1
let	tretaburett	1
Kariskjæret	norskhetslære	1
hal	fall	1
skjønn	Menneskesønn	1
nord	för	1
grav	massegrav	1
beder	treder	1
grått	godt	1
fornøyet	møye	1
ødelanden	mannen	1
Kariskjær	Enhver	1
tiggerkår	formår	1
skjønnhetsdrakt	ødelagt	1
steder	forræder	1
mastodonter	horisonter	1
randen	oppstanden	1
fundere	feriere	1
gudspalass	blomsterflass	1
spann	solstrålebrann	1
Prag	vingeslag	1
naglebor	ifjor	1
sanker	planker	1
funn	blund	1
nøler	kjøler	1
bølgeslag	ansiktsdrag	1
sanger-vår	får	1
gret	barmhjertighet	1
tørste	største	1
jubelklang	klang	1
rar	skar	1
blomsterflor	snor	1
gav	krav	1
rebell	Desemberkveld	1
sner	ber	1
lykter	flykter	1
staven	Graven	1
ridetøy	Gaukværøy	1
rang	kjøkkengang	1
binne	måneskinnet	1
skrek	vek	1
våpengny	vintersky	1
korstog-ren	hven	1
bol	symbol	1
hede	glede	1
penn	lend	1
trønder-heder	seder	1
dødt	støtt	1
republikk	forgikk	1
rid	flid	1
toneveld	skjel	1
ner	beleire	1
Gondvanaland	ørkensand	1
måneskinn	pålandsvind	1
når	gård	1
brag	lerkeslag	1
Bliv	tidsfordriv	1
trelle	melde	1
evighetsro	flod	1
milevidt	profitt	1
Dernede	vrede	1
bruse	huse	1
blomsterskjød	skjød	1
drømmespinn	min	1
tull	Hull	1
vinne	inne	1
bittesmå	formå	1
skodden	odden	1
rettferdighet	barmhjertighet	1
skje	bibelsted	1
fro	mo	1
rettferdig	verdig	1
foregiår	kår	1
tyst	ametyst	1
id	flid	1
siste	briste	1
sut	lut	1
faret	sparet	1
kar	knar	1
kragen	plagen	1
aner	faner	1
stille	forsilde	1
hånden	Folgefonnen	1
profitt	blidt	1
Å	attrå	1
psalter	alter	1
bakt	strakt	1
står	muregård	1
verdenshave	gudegave	1
brande	tande	1
pløyet	øyet	1
klo	ro	1
stenkoloss	koloss	1
fugle	klippehule	1
kjær	vær	1
at	stat	1
kjempehær	fjær	1
kafé	hvilested	1
embedsmenn	menn	1
grein	tilregn	1
bestyr	dyr	1
silde	ille	1
tilside	side	1
sankthans	sans	1
fleste	feste	1
enda	ifra	1
renkespill	fargespill	1
offerild	ørkenild	1
due	bue	1
fiskerlag	tordenslag	1
fingerhatt	fatt	1
høye	fornøyet	1
herned	se	1
kontrakt	lagt	1
glor	gror	1
fromme	domme	1
enn	ven	1
kingelvevet	svevet	1
ombord	kor	1
østenvindskveld	gjeld	1
midt	såvidt	1
hundeskinns-trøye	Evighøye	1
bar	underbar	1
tynge	klynge	1
sang	igang	1
frukt	bukt	1
armé	kjed	1
kre	kne	1
søndenvind	arbeidervin	1
evighetsro	kristenblod	1
skår	igår	1
Bull	full	1
eiermann	rand	1
stor	Nord	1
klør	kjør	1
tiggerskare	snare	1
stedse	kretse	1
forstå	på	1
lampeskinn	trinn	1
kil	spill	1
forslår	år	1
østenvindskveld	sommerkveld	1
ombord	fjord	1
tonevellet	fjellet	1
kjerne	stjerne	1
syrin	kinn	1
fly	morgen-sky	1
full	månegull	1
nid	glid	1
svor	gror	1
fryder	dyder	1
grille	vilde	1
hestehover	lover	1
fem	menneskehjem	1
oppstandelsesskjær	hær	1
svin	nordenvind	1
forsann	eiermann	1
idé	le	1
kunne	runde	1
herskermakt	avrustningspakt	1
mast	rast	1
to	Bentsebro	1
stekket	knekket	1
gjeld	farvel	1
begavet	havet	1
vill	solgangsild	1
gnaver	graver	1
besvart	snart	1
forstod	dro	1
ødelagt	lagt	1
skjær	Kariskjær	1
fortøye	himmelhøye	1
tinde	hinne	1
hvordan	Wergeland	1
himmelluer	gravgårds-tuer	1
larmen	barmen	1
iblant	svant	1
veld	grensefjell	1
ingensinne	svinne	1
rosenskjær	austenvær	1
bale	idealet	1
Ho	god	1
sanker	ranker	1
knopp	hopp	1
stri	gi	1
foreslår	potteskår	1
vinterhi	sommersti	1
nag	slag	1
nypegren	suveréen	1
helstøvle-føre	døre	1
husvale	prale	1
bjørketopp	furutopp	1
pest	sydvest	1
dra	ta	1
avste	kjærlighed	1
fro	forstod	1
fortred	skred	1
Washington	fonn	1
dammer	jammer	1
plett	hett	1
rabbiner	hviner	1
klipperand	hvordan	1
lang	klokkeklang	1
betyr	fyr	1
jammer	rammer	1
bølgehære	svære	1
strand	illgjerningsmann	1
kveger	askebeger	1
rede	nede	1
lære	arvegods	1
blomsterskatt	satt	1
ved	fred	1
blomsterbed	ve	1
bygdelag	lerkeslag	1
boller	gassbeholder	1
lang	tvang	1
kjerr	lær	1
likedan	ørkensand	1
Cannes	solstrålebrann	1
jager	avskjedsklager	1
smertensmare	åpenbare	1
bevare	smertensmare	1
fedre	bedre	1
må	også	1
himmeldrømmen	strømmen	1
kildevann	Gondwanaland	1
bilde	lille	1
jog	skog	1
derved	moské	1
nattelosji	tidlig	1
violin	sin	1
forsvant	rant	1
færre	Vårherre	1
morgen-gry	ny	1
tankefull	underfull	1
hygge	skygge	1
fattigdom	stråleflom	1
slukker	dukker	1
snever	never	1
opprørstrang	vingefang	1
tyrann	fremmedland	1
fargesans	farvesans	1
skrevet	hevet	1
marmortrinn	mandolin	1
rike	vike.	1
brannen	annen	1
skjønn	tjønn	1
instinkt	ringt	1
Hør	rosenglør	1
herskerstol	frivol	1
varselsord	nord	1
stikk	drikk	1
mor	overbord	1
krigerby	stjernegry	1
ild	pil	1
harsellist	pist	1
inne	besinne	1
galgetre	ved	1
dem	em	1
gass	plass	1
strålevell	vel	1
arm	alarm	1
står	år	1
kildested	spe	1
flo	glo	1
fetter	metter	1
brott	rikmannslott	1
staver	slaver	1
nederlag	flag	1
arbeidshvil	sild	1
slutt	lut	1
høysommerdag	sag	1
mor	Sillejord	1
riket	pike	1
rette	spredte	1
furustammer	lammer	1
bær	klær	1
prent	dødssakrament	1
englebud	seiersbud	1
sum	rum	1
bagatell	saltarell	1
brisk	fisk	1
Bø	ø	1
ild	tvil	1
bånd	hand	1
kummerfull	fortrøstningsfull	1
vandringsmann	Wergeland	1
tvang	forårssang	1
skum	bom	1
allikevel	bakkehell	1
bølgedans	fans	1
bord	kommando-ord	1
bandt	iblandt	1
kjær	tver	1
fiskevann	Kinamann	1
Fortell	trell	1
gjess	etsteds	1
trær	hær	1
binder	spinner	1
der	aftenskjær	1
gror	kongestor	1
vin	kjerringgrin	1
ganger	vanger	1
strand	fiskevann	1
forbrenner	venner	1
sagt	kongemakt	1
lat	mat	1
kness	gjess	1
tåket	åket	1
pakt	sjakt	1
tonetrang	jubelklang	1
helt	telt	1
beherskero	god	1
bør	humør	1
tett	ett	1
Nang	jubelsang	1
santkehans	sans	1
opstandelse	kjærlighed	1
Wales	sjels	1
motormann	Helgeland	1
forvrenge	lærepenge	1
go	lo	1
gudegave	brave	1
enn	embedsmenn	1
gled	bred	1
nuet	skuet	1
hvilested	herved	1
blidt	litt	1
le	fred	1
hundeskinns-trøye	himmelhøye	1
grave	brave	1
flom	from	1
søndenvinde	binde	1
arnested	bibelsted	1
harmoni	hi	1
stundet	bundet	1
blomsterbed	be	1
fuglefjell	skjel	1
lammet	rammet	1
sti	sommersti	1
rinne	inne	1
kun	fund	1
formår	år	1
Viken	men	1
buk	sluk	1
skjell	kjell	1
ingen	klingen	1
harmoni	befri	1
offersted	spe	1
spinn	trinn	1
trylleri	sommersti	1
kjenne	fullende	1
tunger	fugle-unger	1
eierett	sett	1
bror	för	1
Eginafjord	för	1
været	gudelære	1
korstog-ren	ben	1
felle	gjelde	1
jord	bestemor	1
ubekjent	endevendt	1
lerkeslag	dag	1
sang	klokkeklang	1
alterbord	bestemor	1
tankesus	hus	1
ramp	damp	1
stå	små	1
lære	fugleværet	1
fiskerånd	Washington	1
moder-bryst	diekryst	1
kare	svare	1
rand	perlerand	1
hjertekrå	må	1
allikevel	småmakrell	1
melodi	bølgeaktig	1
hatt	fingerhatt	1
rokke	forlokke	1
hinannen	annen	1
avskjedssang	sprang	1
hang	bølgegang	1
klær	rær	1
Nang	kjøkkengang	1
sang	tvang	1
avskjedsblikk	hornmusikk	1
rebell	kildevell	1
skjønn	lønn	1
bunden	stunden	1
fjæle	besjele	1
hannen	mannen	1
tå	lå	1
vind	skinn	1
forbrent	skrent	1
dra	Voilá	1
herskermakt	drakt	1
husbondsvett	slett	1
lett	sett	1
fjær	hær	1
gatedyp	dyp	1
gjøde	tildøde	1
én	sjøgangsben	1
i	forbi	1
idé	avste	1
idé	moské	1
kirketag	fiskerlag	1
ut	sprut	1
stemt	gjemt	1
stall	bergkrystall	1
kilde	snille	1
stillehavspassat	blomsterskatt	1
ord	blomsterflor	1
kil	mil	1
regnbu-bro	dro	1
vane-gjengeri	parti	1
dom	from	1
skulderband	ordensbånd	1
skutt	lut	1
brak	strak	1
mager	oldingplager	1
skanser	stimulanser	1
aftenvind	syrin	1
overflod	glo	1
brenne	tenne	1
natt	kamerat	1
parat	godnatt	1
ombord	bestemor	1
Johan	tidevann	1
bøde	døde	1
fargesans	tornekrans	1
bebor	naglebor	1
tretaburett	regnebrett	1
hyttevrå	ago	1
seiersbud	Gud	1
guddomsmakt	lagt	1
scene	rene	1
kontrakt	strakt	1
bragt	slakt	1
gådemakt	guddomsmakt	1
dekk	sekk	1
allikevel	selv	1
Gondvanaland	slåpetornstrand	1
Nord	naglebor	1
besatt	smatt	1
tørke	ørke	1
kvast	krasst	1
broderrett	regnebrett	1
pileregn	hegn	1
spann	Kristiansand	1
klipperand	tann	1
spring	ting	1
trist	tvist	1
fjord	hernord	1
kim	rim	1
gå	stå	1
opstandelse	strålefjed	1
prestinner	jettekvinner	1
marøyesand	tidevann	1
procent	skrent	1
slåpetornstrand	stjerneland	1
verdi	geni	1
ago	aldersgrå	1
lutt	lut	1
tull	hull	1
flak	bak	1
gi	befri	1
rull	kull	1
forteller	gjelder	1
korstog-ren	suveren	1
kyst	tyst	1
parodier	fantasier	1
drømmesyn	blomstersyn	1
bøyd	sammenføyd	1
dage	drage	1
drag	behag	1
trilleslag	flak	1
klædebon	hosebånd	1
svenner	selverkjenner	1
attentater	flater	1
grisk	bisk	1
fremtidssti	vis-à-vis	1
over	utover	1
broderrett	husbondsvett	1
vemodsfull	muld	1
Rom	stråleflom	1
bjørkestammen	Amen	1
lyse	alders-smykke	1
vinter-sne	derved	1
Bull	gull	1
let	brett	1
ødelagt	strakt	1
len	sjøgangsben	1
Kongestol	symbol	1
ungdoms-hjem	hvilehjem	1
regnbu-bro	evighetsro	1
fosforskjær	morgenskjær	1
ivare	smertensmare	1
frakt	ringeakt	1
lyseblå	grå	1
bittesmå	lå	1
amuletter	metter	1
tåler	stråler	1
dammen	kjerteflammen	1
matt	prat	1
blod	lo	1
forsann	kildevann	1
jente	hente	1
bann	eiermann	1
manne-fall	skrall	1
vanke	redningsplanke	1
våpengny	bly	1
skikk	fabrikk	1
skare	svare	1
birkerot	helsebot	1
tre	ned	1
kranselag	idag	1
vin	stjerneskinn	1
takt	frakt	1
begavet	gravet	1
stri	vane-gjengeri	1
heller	feller	1
formene	Ene	1
dalet	malet	1
sin	blind	1
motormann	ørkenland	1
blomsterkrans	glans	1
hedersmann	eiermann	1
drag	bygdelag	1
praler	taler	1
trenge	lenge	1
vrede	dernede	1
brudekrans	vanns	1
april	spill	1
jag	bygdelag	1
offerild	ild	1
sken	len	1
fuglekor	blomsterflor	1
slavestand	vann	1
rand	iland	1
klore	foret	1
korsfest	nordvest	1
søndenvind	marmortrinn	1
ned	vadested	1
hinannen	stranden	1
Staupersund	munn	1
strålebro	no	1
forgå	på	1
drømmesyn	bryn	1
pust	rust	1
tyrann	Johan	1
hell	perlemorsskjell	1
står	kår	1
forbrenner	tenner	1
fjære	ære	1
høvdingånd	bånd	1
produkt	slukt	1
mur	gallions-figur	1
stut	tilslutt	1
ni	Lie	1
minutt	slutt	1
kue	skue	1
gjennomstinger	vinger	1
tind	eventyr-sinn	1
fin	syrin	1
flag	åndedrag	1
tver	lillaskjær	1
kongestav	støttestav	1
en	Viken	1
tiggerskare	broderskare	1
skapermann	strand	1
kjød	bød	1
Se	be	1
barmhjertighet	villighet	1
kongestav	massegrav	1
slo	Bentsebro	1
sprell	grensefjell	1
blikke	skikke	1
takk	tobakk	1
ombord	bor	1
vandret	forandret	1
bøde	dyreføde	1
Totakvann	iland	1
underlagt	tilbakelagt	1
ombord	ror	1
fortell	stell	1
lillaskjær	klær	1
hurra	derifra	1
makt	tryllemakt	1
hernede	Dernede	1
ror	stråleflor	1
dø	mø	1
frem	Jerusalem	1
akt	brakt	1
bolk	smalgangsfolk	1
hotell	fjell	1
regnvannsrenner	vender	1
moder	fiskeboder	1
fortæring	næring	1
bær	blomstertrær	1
forslår	skyteskår	1
takt	tryllemakt	1
kildested	bre	1
sprell	saltarell	1
sut	gategutt	1
pryd	syd	1
vrider	lider	1
forakt	sjakt	1
kvad	kjemperad	1
forestår	murstensgård	1
følgesvenn	mellom-menn	1
likedan	slåpetornstrand	1
admiral-fregatt	flaggfregatt	1
forbi	vis-à-vis	1
forstå	Å	1
hyrdestav	lav	1
tro	bo	1
sed	bibelsted	1
gjennomstinge	tinge	1
besvær	sær	1
slaver	skaver	1
vanke	ranke	1
bil	kil	1
bra	hva	1
vane-gjengeri	fri	1
sommerdag	kranselag	1
vandaler	kvaler	1
formår	kår	1
antennetråd	lå	1
skranker	villvinsranker	1
kratt	godnatt	1
galgetre	bibelsted	1
vis-à-vis	parti	1
tonet	sonet	1
brudekrans	tindekrans	1
idé	herned	1
igjen	følgesvenn	1
blender	kjenner	1
negler	speiler	1
bror	alterbord	1
ødeland	Gondwanaland	1
likedan	Totakvann	1
krigerby	by	1
tror	mord	1
tale	befale	1
sagt	makt	1
fremmedland	rand	1
kafé	offersted	1
Bugge-Hans	blomsterkrans	1
Cannes	Kristiansand	1
brakt	dødningdrakt	1
pund	menneskemunn	1
guddomsstemme	demme	1
fremtidssti	litani	1
brannen	hinannen	1
én	mén	1
her	flammeskjær	1
alfesang	vingefang	1
brutale	svale	1
sprell	toneveld	1
skjønn	smerte-stønn	1
sval	signal	1
færing	fortæring	1
tordenslag	idag	1
to	god	1
fart	art	1
her	ospetrær	1
sprell	karusell	1
gudinne	pinne	1
land	Helgeland	1
Lie	gi	1
fornøyet	møye.	1
slaget	jaget	1
stillhet	mildhet	1
forstått	fått	1
kjed	le	1
sund	puddelhund	1
Gondvanaland	han	1
vise	ise	1
ut	fut	1
prikke	skikke	1
protest	best	1
våren	utkåren	1
flor	blomsterflor	1
drøy	Gaukværøy	1
bero	avgrunnsbro	1
drikke	strikke	1
bilder	griller	1
bær	rær	1
offersted	bre	1
vanne	lande	1
avskjedssang	kjempe-sang	1
vinterhi	svermeri	1
forrådskamre	jamre	1
fram	dram	1
folkeskarer	drikkevarer	1
hjertekrå	attrå	1
vestenvind	nordenvind	1
skred	se	1
renholdsverk	merk	1
sprang	Nang	1
barneminner	renner	1
julekveld	trell	1
skrenter	prenter	1
solskinns-dag	sag	1
bevart	snart	1
scene	ene	1
sild	till	1
nøye	Evighøye	1
aftenrøden	morgen-røden	1
grep	rep	1
murstensgrav	lav	1
ømt	drømt	1
askestedet	dernede	1
igjen	mellom-menn	1
tent	moment	1
kre	vadested	1
lur	mur	1
skapermann	perlerand	1
bunn	hund	1
øm	søm	1
Staupersund	blund	1
sommernatt	godnatt	1
funn	sekund	1
vil	strengespill	1
bror	snor	1
gi	symfoni	1
skje	kre	1
skapermann	hedersmann	1
tømte	strømte	1
bølge	reise-følge	1
kår	når	1
sæd	be	1
